result_dir,variant,seed,metric,recorded,recomputed,relative_difference,pass
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_matched,2047,rmse_scaled,0.829923799417917,0.829923799417917,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_matched,2047,mae_scaled,0.6034901142120361,0.6034901142120361,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_matched,2047,rmse_ugm3,61.84568405151367,61.84568405151367,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_matched,2047,mae_ugm3,44.97191619873047,44.97191619873047,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_matched,2047,smape_percent,58.97217559814453,58.97217559814453,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_matched,2047,mse_scaled,0.0874935090541839,0.08749350905418396,6.344602226078314e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_matched,2047,rmse_scaled,0.2957930172505496,0.29579301725054963,1.8766890357062575e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_matched,2047,mae_scaled,0.1622570008039474,0.16225700080394745,3.4211868182089155e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_matched,2047,rmse_ugm3,22.04241180419922,22.04241180419922,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_matched,2047,mae_ugm3,12.091346740722656,12.091346740722656,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_matched,2047,smape_percent,21.011079788208008,21.011079788208008,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_matched,2047,mse_scaled,0.1651842892169952,0.16518428921699524,1.6802793865685164e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_matched,2047,rmse_scaled,0.4064287012712011,0.4064287012712011,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_matched,2047,mae_scaled,0.2561602890491485,0.25616028904914856,2.1670474934780822e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_matched,2047,rmse_ugm3,30.28695297241211,30.28695297241211,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_matched,2047,mae_ugm3,19.08899307250977,19.088993072509766,1.8611320488752211e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_matched,2047,smape_percent,47.758907318115234,47.758907318115234,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_matched,2047,mse_scaled,1.7526791095733645,1.7526791095733643,1.2668868118082448e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_matched,2047,rmse_scaled,1.3238878765112112,1.3238878765112112,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_matched,2047,mae_scaled,1.047351360321045,1.047351360321045,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_matched,2047,rmse_ugm3,98.65574645996094,98.65574645996094,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_matched,2047,mae_ugm3,78.04832458496094,78.04832458496094,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_matched,2047,smape_percent,93.16317749023438,93.16317749023438,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_matched,2047,mse_scaled,0.7921695709228516,0.7921695709228516,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_matched,2047,rmse_scaled,0.8900390839299427,0.8900390839299427,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_matched,2047,mae_scaled,0.6516634225845337,0.6516634225845337,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_matched,2047,rmse_ugm3,66.3254623413086,66.3254623413086,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_matched,2047,mae_ugm3,48.561767578125,48.561767578125,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_matched,2047,smape_percent,64.66072845458984,64.66072845458984,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_matched,2047,mse_scaled,0.0980701893568039,0.0980701893568039,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_matched,2047,rmse_scaled,0.313161602622039,0.31316160262203907,1.7726040091273686e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_matched,2047,mae_scaled,0.187046006321907,0.18704600632190704,2.967780618406944e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_matched,2047,rmse_ugm3,23.336713790893555,23.336713790893555,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_matched,2047,mae_ugm3,13.93861484527588,13.938614845275879,1.2744141789686505e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_matched,2047,smape_percent,25.204532623291016,25.204532623291016,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_matched,2047,mse_scaled,0.1106965988874435,0.11069659888744354,3.7610336579334516e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_matched,2047,rmse_scaled,0.3327109840198299,0.33271098401982996,1.6684496123503187e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_matched,2047,mae_scaled,0.1782325059175491,0.17823250591754913,1.5572678773011657e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_matched,2047,rmse_ugm3,24.79352760314941,24.793527603149414,1.4329198070020563e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_matched,2047,mae_ugm3,13.281835556030272,13.281835556030273,1.3374332424961714e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_matched,2047,smape_percent,23.31969451904297,23.31969451904297,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_matched,2047,mse_scaled,0.1112532988190651,0.1112532988190651,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_matched,2047,rmse_scaled,0.3335465467053513,0.3335465467053513,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_matched,2047,mae_scaled,0.1769979447126388,0.17699794471263885,3.136259651002262e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_matched,2047,rmse_ugm3,24.855792999267575,24.855792999267578,1.4293302486487511e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_matched,2047,mae_ugm3,13.18983554840088,13.189835548400879,1.3467619310959596e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_matched,2047,smape_percent,22.8779296875,22.8779296875,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_matched,2047,mse_scaled,0.1476573348045349,0.1476573348045349,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_matched,2047,rmse_scaled,0.3842620652686587,0.3842620652686587,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_matched,2047,mae_scaled,0.2468573898077011,0.2468573898077011,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_matched,2047,rmse_ugm3,28.63510131835937,28.635101318359375,1.2406848641121035e-16,True
