history,horizon,station,seed,lead,base_rmse,base_mae,base_smape_percent,spatial_rmse,spatial_mae,spatial_smape_percent,rmse_reduction_percent
168,6,9033,7003,3,15.934264198437829,10.03339085449064,27.532805680819838,14.824588467277641,9.11566636228652,25.1744469586977,6.964085177331117
168,6,9033,7003,4,17.826773800376632,11.542210509461492,31.004594262748935,16.796238445507377,10.705264437568573,28.923136878049867,5.780829253846717
168,6,9033,7003,5,18.99167438636576,12.39624453466704,33.14917971248829,18.166564756223902,11.835176925707497,31.824264759479888,4.344586018883136
168,6,9033,7003,6,19.729526094493963,12.913697564654745,34.33027607470041,19.060662407040144,12.50246331599636,33.46947531783606,3.3901660093117094
168,6,9033,7004,1,11.09101797262417,6.205292855734459,17.725826360215084,10.462847096908858,5.815748902043638,16.734509726268083,5.663780162162025
168,6,9033,7004,2,13.752562768713242,8.319018532461271,23.00010959356794,12.75139002247115,7.556900511216785,21.027635146020142,7.279899485496165
168,6,9033,7004,3,15.997033045208271,9.8941218803169,26.907229766312142,14.826131246530299,8.955566391754633,24.507834426575805,7.319493529637377
168,6,9033,7004,4,17.592831382896623,11.277156286257743,30.44878658675532,16.552765223282787,10.487009320250035,28.55446570735988,5.9118747686342665
168,6,9033,7004,5,18.660364371839954,12.13705282591807,32.33245638452602,17.813340343648022,11.502003515725502,30.932022800168568,4.539161247409304
168,6,9033,7004,6,19.502268918400055,12.72386595114188,33.72244988348246,18.848488527634842,12.203884767383771,32.58405852876097,3.3523298930022585
168,6,9033,7005,1,11.094635328878109,6.365889970224972,18.60207523580764,10.46128563192464,5.902482678423659,17.366690038412898,5.70861211909263
168,6,9033,7005,2,13.91089738348925,8.466292396385962,23.69253101707449,12.918264136698921,7.651580231940165,21.473903273732038,7.1356521396561945
168,6,9033,7005,3,16.141901965875114,10.127870141742651,27.801635036555684,15.018732309383445,9.192024390406061,25.254538276309667,6.958099850105103
168,6,9033,7005,4,17.678883892577332,11.35477719418681,30.45501732113312,16.658133846603878,10.580722857155779,28.486331041210388,5.7738376029610485
168,6,9033,7005,5,18.818139423267564,12.175442935395196,32.37667543109028,17.998093327174633,11.612096056898913,30.955622416098073,4.357742695215607
168,6,9033,7005,6,19.52024153374817,12.833067253165943,34.12397662667803,18.901469299215993,12.464575528947517,33.18709825459455,3.169900502831347
168,6,9038,7001,1,7.659657443108403,5.5231853410214695,20.347579146362456,7.394227989517656,5.374985240093132,18.727344904412853,3.4652914384514726
168,6,9038,7001,2,9.65556720131141,7.019449598808844,24.45970512051797,9.159342190613074,6.66317308364298,22.771628643007343,5.1392631872619425
168,6,9038,7001,3,10.967874868675475,7.9859259353550724,26.619227350093116,10.528421185062998,7.688130701849021,25.543369784761516,4.006735022730501
168,6,9038,7001,4,12.130084699297722,8.834458901355205,28.92444893260177,11.757013840087183,8.566489059612524,28.086113996642364,3.0755832993659027
168,6,9038,7001,5,13.042623971780564,9.539294772543736,30.94368427472788,12.657779324223897,9.258905701881877,30.01910704912894,2.9506688867924833
168,6,9038,7001,6,13.79159117414387,10.22527468574432,33.236580833506814,13.317043730887605,9.839969070898421,31.700084997278278,3.440846217555626
168,6,9038,7002,1,8.064938063152095,5.884268890535477,21.050188288066682,7.755659966893503,5.685239685570763,19.82328353477364,3.8348477550206272
168,6,9038,7002,2,10.241257194086733,7.574452200292257,26.049199665176026,9.641610967110553,7.085198390929286,24.18220178153934,5.85520132550146
168,6,9038,7002,3,11.3950076470879,8.414626345595202,28.56783811744404,10.760828740711979,7.88227295951046,26.25909985745617,5.565410099026926
168,6,9038,7002,4,12.65190644484399,9.33918436302876,31.09891479956784,12.003526908238184,8.883188645095293,29.254485118189038,5.124757596275448
168,6,9038,7002,5,13.456903024203156,9.940792725160199,32.58404215767152,12.877661698290572,9.540308067510217,30.97234226192936,4.304417776295027
168,6,9038,7002,6,14.283366290986777,10.68220638035973,34.82257424385751,13.762983937687562,10.30233780472546,33.263069032259615,3.643275280474967
168,6,9038,7003,1,7.742833384308823,5.59650360745218,19.551737496617587,7.51650634359704,5.450619587043632,19.090686350439377,2.923051930452798
168,6,9038,7003,2,9.745304141404787,7.1198320938409925,24.16482237463855,9.33962138146577,6.7943235147293795,23.288317232369316,4.162853760668139
168,6,9038,7003,3,11.090476324969213,8.084424118515507,26.913343145399026,10.66630452164106,7.788095131186158,26.00477239094824,3.824649103421905
168,6,9038,7003,4,12.239395487699037,8.981953687951714,29.526367179945055,11.738901545115018,8.635507342028724,28.4523091279861,4.089204757596321
168,6,9038,7003,5,13.108211253718826,9.581307137593805,31.108423285777864,12.764173033521736,9.363037133533943,30.541148791678317,2.624600821103534
168,6,9038,7003,6,13.80712314207186,10.143738383654933,32.84373218874014,13.468264069988088,9.942925671220506,32.198716180653065,2.4542337212248886
168,6,9038,7004,1,7.672105277996262,5.508286104691489,19.50015114029955,7.366423932038636,5.310282588231556,18.87757377647764,3.984321576429949
168,6,9038,7004,2,9.80595046067223,7.135334465456885,24.276084565561952,9.302012535034807,6.758482026480058,23.109042918968925,5.1391033195458
168,6,9038,7004,3,11.07868706456575,8.128277604077118,26.959051842909727,10.651717090637465,7.767346643661683,25.865471967738713,3.8539763009816648
168,6,9038,7004,4,12.30307664706469,9.052369742849494,29.87831231910602,11.845745282782966,8.707154996943217,28.877883503204373,3.7172113724158287
