task,seed,variant,variable,lag,horizon_step,mean_weight,std_weight
168h_6h,2060,F11,O3,3,5,8.23497393867001e-05,0.0007139199296943843
168h_6h,2060,F11,O3,3,6,0.00016871267871465534,0.00020148936891928315
168h_6h,2060,F11,O3,6,1,1.010215555652394e-06,6.981097158131888e-06
168h_6h,2060,F11,O3,6,2,0.0011611187364906073,0.0014054975472390652
168h_6h,2060,F11,O3,6,3,7.082681258907542e-05,0.0006785850855521858
168h_6h,2060,F11,O3,6,4,0.00432457122951746,0.008012117817997932
168h_6h,2060,F11,O3,6,5,9.69944812823087e-05,0.0012927475618198514
168h_6h,2060,F11,O3,6,6,0.0012926917988806963,0.0013165599666535854
168h_6h,2060,F11,O3,12,1,6.936023737580399e-07,2.6956947749567917e-06
168h_6h,2060,F11,O3,12,2,0.0032435862813144922,0.0033567380160093307
168h_6h,2060,F11,O3,12,3,0.0008012634352780879,0.007852702401578426
168h_6h,2060,F11,O3,12,4,0.01505528949201107,0.036352306604385376
168h_6h,2060,F11,O3,12,5,9.329884051112458e-05,0.000958708580583334
168h_6h,2060,F11,O3,12,6,0.0005980674177408218,0.0006168147665448487
168h_6h,2060,F11,SO2,0,1,1.1443781659181695e-05,6.665797263849527e-05
168h_6h,2060,F11,SO2,0,2,8.424121187999845e-05,0.0002121573343174532
168h_6h,2060,F11,SO2,0,3,0.05087704956531525,0.12755143642425537
168h_6h,2060,F11,SO2,0,4,0.028202101588249207,0.10034549236297607
168h_6h,2060,F11,SO2,0,5,0.0698801800608635,0.1898544579744339
168h_6h,2060,F11,SO2,0,6,2.6970423277816735e-05,3.098292654613033e-05
168h_6h,2060,F11,SO2,1,1,2.6495686142880004e-06,1.3310301255842205e-05
168h_6h,2060,F11,SO2,1,2,0.00501549756154418,0.012160707265138626
168h_6h,2060,F11,SO2,1,3,0.0022294691298156977,0.019540561363101006
168h_6h,2060,F11,SO2,1,4,0.010958677157759666,0.025281010195612907
168h_6h,2060,F11,SO2,1,5,0.0015654495218768716,0.03207838162779808
168h_6h,2060,F11,SO2,1,6,0.0002807591517921537,0.0005049953470006585
168h_6h,2060,F11,SO2,2,1,8.746719459828967e-10,5.385506263166917e-09
168h_6h,2060,F11,SO2,2,2,0.0008612855453975499,0.00252706790342927
168h_6h,2060,F11,SO2,2,3,0.17266032099723816,0.23788325488567352
168h_6h,2060,F11,SO2,2,4,0.010719580575823784,0.053031884133815765
168h_6h,2060,F11,SO2,2,5,0.00558887654915452,0.05126997083425522
168h_6h,2060,F11,SO2,2,6,4.342284591984935e-05,5.590125874732621e-05
168h_6h,2060,F11,SO2,3,1,6.3962448670906724e-09,4.200142811328078e-08
168h_6h,2060,F11,SO2,3,2,0.0001858264731708914,0.0008833424071781337
168h_6h,2060,F11,SO2,3,3,0.1667742133140564,0.25459179282188416
168h_6h,2060,F11,SO2,3,4,0.003468281589448452,0.028396213427186012
168h_6h,2060,F11,SO2,3,5,0.002452981425449252,0.032766085118055344
168h_6h,2060,F11,SO2,3,6,2.7967838832410052e-05,3.224413376301527e-05
168h_6h,2060,F11,SO2,6,1,7.378549327086148e-08,5.28473719896283e-07
168h_6h,2060,F11,SO2,6,2,0.0006158752366900444,0.0022039583418518305
168h_6h,2060,F11,SO2,6,3,0.008702589198946953,0.050341445952653885
168h_6h,2060,F11,SO2,6,4,0.0066291214898228645,0.04537196457386017
168h_6h,2060,F11,SO2,6,5,0.0020976646337658167,0.02464095503091812
168h_6h,2060,F11,SO2,6,6,0.0002328226255485788,0.00023376394528895617
168h_6h,2060,F11,SO2,12,1,1.5863086844092322e-07,1.5251395097948262e-06
168h_6h,2060,F11,SO2,12,2,0.00207034801132977,0.006160030607134104
168h_6h,2060,F11,SO2,12,3,0.03593980148434639,0.1254710853099823
168h_6h,2060,F11,SO2,12,4,0.01921772211790085,0.08404490351676941
168h_6h,2060,F11,SO2,12,5,0.0027404949069023132,0.030634548515081406
168h_6h,2060,F11,SO2,12,6,0.00010334367834730074,0.00012034126848448068
168h_6h,2060,F11,temperature,0,1,6.78125005038055e-08,3.8672590108035365e-07
168h_6h,2060,F11,temperature,0,2,0.0002473713248036802,0.0003052718529943377
168h_6h,2060,F11,temperature,0,3,1.3030969057581387e-05,4.3505162466317415e-05
168h_6h,2060,F11,temperature,0,4,0.0016906147357076406,0.002949760528281331
168h_6h,2060,F11,temperature,0,5,0.0001240974379470572,0.0006560968467965722
168h_6h,2060,F11,temperature,0,6,9.760946704773232e-05,0.00011886980064446107
168h_6h,2060,F11,temperature,1,1,1.7199875301798784e-08,9.49743750311427e-08
168h_6h,2060,F11,temperature,1,2,0.0135552529245615,0.014506300911307335
168h_6h,2060,F11,temperature,1,3,1.6845261825437774e-06,6.989494067966007e-06
168h_6h,2060,F11,temperature,1,4,0.0016278361435979605,0.0025830266531556845
168h_6h,2060,F11,temperature,1,5,3.54115286427259e-06,1.7020391169353388e-05
168h_6h,2060,F11,temperature,1,6,0.00021293903409969062,0.00026653462555259466
168h_6h,2060,F11,temperature,2,1,4.805007086661206e-12,2.9031050133299097e-11
168h_6h,2060,F11,temperature,2,2,0.002297901315614581,0.002833537058904767
168h_6h,2060,F11,temperature,2,3,4.810440441360697e-05,0.000155063986312598
168h_6h,2060,F11,temperature,2,4,0.0007285246392711997,0.00371291465125978
168h_6h,2060,F11,temperature,2,5,2.2199419618118554e-05,9.71091867540963e-05
168h_6h,2060,F11,temperature,2,6,0.0004051369905937463,0.000834949198178947
168h_6h,2060,F11,temperature,3,1,2.3189576994764316e-11,1.465203930406389e-10
168h_6h,2060,F11,temperature,3,2,0.0004403125785756856,0.0005956740933470428
168h_6h,2060,F11,temperature,3,3,2.388728898949921e-05,8.1236197729595e-05
168h_6h,2060,F11,temperature,3,4,8.966856694314629e-05,0.00024785366258583963
168h_6h,2060,F11,temperature,3,5,2.5760382413864136e-06,1.1551874194992706e-05
168h_6h,2060,F11,temperature,3,6,0.00015217116742860526,0.0002243175549665466
168h_6h,2060,F11,temperature,6,1,1.3377830787586475e-10,1.132441251883165e-09
168h_6h,2060,F11,temperature,6,2,0.0011379392817616463,0.0012597085442394018
168h_6h,2060,F11,temperature,6,3,1.3664055131812347e-06,5.825951575388899e-06
168h_6h,2060,F11,temperature,6,4,0.00014297505549620837,0.00035106181167066097
168h_6h,2060,F11,temperature,6,5,2.8936774469912052e-06,1.4393793208000716e-05
168h_6h,2060,F11,temperature,6,6,0.001073931809514761,0.0016038593603298068
168h_6h,2060,F11,temperature,12,1,1.327059157008037e-10,1.1490224327559417e-09
168h_6h,2060,F11,temperature,12,2,0.005053121596574783,0.006240190472453833
168h_6h,2060,F11,temperature,12,3,1.3988056707603391e-05,7.390548125840724e-05
168h_6h,2060,F11,temperature,12,4,0.0010877272579818964,0.004381045699119568
168h_6h,2060,F11,temperature,12,5,4.666324912250275e-06,2.8868984372820705e-05
168h_6h,2060,F11,temperature,12,6,0.0007184631540440023,0.0015444267774000764
168h_6h,2060,F11,pressure_hPa_fixed,0,1,0.11406250298023224,0.21426305174827576
168h_6h,2060,F11,pressure_hPa_fixed,0,2,0.00027484114980325103,0.0004110485897399485
168h_6h,2060,F11,pressure_hPa_fixed,0,3,0.039597246795892715,0.07214545458555222
168h_6h,2060,F11,pressure_hPa_fixed,0,4,0.24266353249549866,0.31736284494400024
168h_6h,2060,F11,pressure_hPa_fixed,0,5,0.35485315322875977,0.36898553371429443
168h_6h,2060,F11,pressure_hPa_fixed,0,6,0.00011897583317477256,0.0001459795021219179
168h_6h,2060,F11,pressure_hPa_fixed,1,1,0.029218770563602448,0.05498899519443512
168h_6h,2060,F11,pressure_hPa_fixed,1,2,0.012964967638254166,0.01629052124917507
168h_6h,2060,F11,pressure_hPa_fixed,1,3,0.005892063025385141,0.022398650646209717
168h_6h,2060,F11,pressure_hPa_fixed,1,4,0.04714736342430115,0.0752301812171936
168h_6h,2060,F11,pressure_hPa_fixed,1,5,0.0062623657286167145,0.015231018885970116
168h_6h,2060,F11,pressure_hPa_fixed,1,6,0.00031389668583869934,0.00029022866510786116
168h_6h,2060,F11,pressure_hPa_fixed,2,1,3.9918145375850145e-06,9.754544407769572e-06
168h_6h,2060,F11,pressure_hPa_fixed,2,2,0.004673406947404146,0.008289758116006851
168h_6h,2060,F11,pressure_hPa_fixed,2,3,0.13291367888450623,0.19353216886520386
168h_6h,2060,F11,pressure_hPa_fixed,2,4,0.018703917041420937,0.04504786431789398
168h_6h,2060,F11,pressure_hPa_fixed,2,5,0.034237734973430634,0.07869970053434372
168h_6h,2060,F11,pressure_hPa_fixed,2,6,0.0004922712687402964,0.0009151758858934045
168h_6h,2060,F11,pressure_hPa_fixed,3,1,2.022824810410384e-05,4.793000698555261e-05
168h_6h,2060,F11,pressure_hPa_fixed,3,2,0.0010403183987364173,0.0021969766821712255
168h_6h,2060,F11,pressure_hPa_fixed,3,3,0.06580495834350586,0.1033380776643753
168h_6h,2060,F11,pressure_hPa_fixed,3,4,0.0059930626302957535,0.024276383221149445
168h_6h,2060,F11,pressure_hPa_fixed,3,5,0.004699358716607094,0.01360880583524704
168h_6h,2060,F11,pressure_hPa_fixed,3,6,0.00021183781791478395,0.00034063711063936353
168h_6h,2060,F11,pressure_hPa_fixed,6,1,9.973937994800508e-05,0.0002167794300476089
168h_6h,2060,F11,pressure_hPa_fixed,6,2,0.0022919687908142805,0.0040478892624378204
168h_6h,2060,F11,pressure_hPa_fixed,6,3,0.003517596982419491,0.009718330577015877
168h_6h,2060,F11,pressure_hPa_fixed,6,4,0.006135520059615374,0.01933230832219124
168h_6h,2060,F11,pressure_hPa_fixed,6,5,0.004099657759070396,0.013592963106930256
168h_6h,2060,F11,pressure_hPa_fixed,6,6,0.001356080756522715,0.0020439131185412407
168h_6h,2060,F11,pressure_hPa_fixed,12,1,8.339525811607018e-05,0.0002070701593765989
168h_6h,2060,F11,pressure_hPa_fixed,12,2,0.009558821097016335,0.019389940425753593
168h_6h,2060,F11,pressure_hPa_fixed,12,3,0.06092611700296402,0.11608559638261795
168h_6h,2060,F11,pressure_hPa_fixed,12,4,0.008991865441203117,0.02849491685628891
168h_6h,2060,F11,pressure_hPa_fixed,12,5,0.008389641530811787,0.02694113925099373
168h_6h,2060,F11,pressure_hPa_fixed,12,6,0.0007132575265131891,0.0012962479377165437
168h_6h,2060,F11,humidity_clean,0,1,1.2131808034610003e-05,0.00016245240112766623
168h_6h,2060,F11,humidity_clean,0,2,0.0007864699000492692,0.002538911299780011
168h_6h,2060,F11,humidity_clean,0,3,0.0008105830056592822,0.010741950012743473
168h_6h,2060,F11,humidity_clean,0,4,0.01896083727478981,0.07108145952224731
168h_6h,2060,F11,humidity_clean,0,5,0.006869594566524029,0.05245816707611084
168h_6h,2060,F11,humidity_clean,0,6,0.017913861200213432,0.02205914631485939
168h_6h,2060,F11,humidity_clean,1,1,5.0978069339180365e-06,4.540894951787777e-05
168h_6h,2060,F11,humidity_clean,1,2,0.06386703997850418,0.08739975839853287
168h_6h,2060,F11,humidity_clean,1,3,9.533543197903782e-05,0.0015456455294042826
168h_6h,2060,F11,humidity_clean,1,4,0.01662026159465313,0.04424659535288811
168h_6h,2060,F11,humidity_clean,1,5,0.00022590816661249846,0.004352206829935312
168h_6h,2060,F11,humidity_clean,1,6,0.21162433922290802,0.2348666489124298
168h_6h,2060,F11,humidity_clean,2,1,4.778875073441213e-10,6.5669438775728395e-09
168h_6h,2060,F11,humidity_clean,2,2,0.008185836486518383,0.022318491712212563
168h_6h,2060,F11,humidity_clean,2,3,0.003813328919932246,0.037684742361307144
168h_6h,2060,F11,humidity_clean,2,4,0.0026237820275127888,0.023888511583209038
168h_6h,2060,F11,humidity_clean,2,5,0.001380806788802147,0.02413518726825714
168h_6h,2060,F11,humidity_clean,2,6,0.03582584857940674,0.05216503515839577
168h_6h,2060,F11,humidity_clean,3,1,2.2800363819186487e-09,3.273416382398864e-08
168h_6h,2060,F11,humidity_clean,3,2,0.001728280447423458,0.007462050765752792
168h_6h,2060,F11,humidity_clean,3,3,0.0017791127320379019,0.020398521795868874
168h_6h,2060,F11,humidity_clean,3,4,0.0008726384257897735,0.007100723683834076
168h_6h,2060,F11,humidity_clean,3,5,0.00016865321958903223,0.0029318896122276783
168h_6h,2060,F11,humidity_clean,3,6,0.024001890793442726,0.03518502786755562
168h_6h,2060,F11,humidity_clean,6,1,4.272912690339581e-08,3.2971973951134714e-07
168h_6h,2060,F11,humidity_clean,6,2,0.004812718369066715,0.016427578404545784
168h_6h,2060,F11,humidity_clean,6,3,0.0001462532381992787,0.0023579751141369343
168h_6h,2060,F11,humidity_clean,6,4,0.001825024955905974,0.016665147617459297
168h_6h,2060,F11,humidity_clean,6,5,0.00033620288013480604,0.007118765264749527
168h_6h,2060,F11,humidity_clean,6,6,0.24908317625522614,0.20750649273395538
168h_6h,2060,F11,humidity_clean,12,1,9.955624591384549e-08,7.748137704766123e-07
168h_6h,2060,F11,humidity_clean,12,2,0.013043832033872604,0.03382441774010658
168h_6h,2060,F11,humidity_clean,12,3,0.0007183803827501833,0.010253514163196087
168h_6h,2060,F11,humidity_clean,12,4,0.0032509395387023687,0.017693636938929558
168h_6h,2060,F11,humidity_clean,12,5,0.0005715313600376248,0.009046532213687897
168h_6h,2060,F11,humidity_clean,12,6,0.10216239094734192,0.10779121518135071
168h_6h,2060,B1,NO2,0,1,0.4663630723953247,0.3096102476119995
168h_6h,2060,B1,NO2,0,2,0.0002540986461099237,0.00032979296520352364
168h_6h,2060,B1,NO2,0,3,0.0006683663814328611,0.0008005847921594977
168h_6h,2060,B1,NO2,0,4,0.012680872343480587,0.017326688393950462
168h_6h,2060,B1,NO2,0,5,0.4765138030052185,0.36966800689697266
168h_6h,2060,B1,NO2,0,6,0.006408266723155975,0.007476734463125467
168h_6h,2060,B1,NO2,1,1,0.3026481866836548,0.2559269368648529
168h_6h,2060,B1,NO2,1,2,0.13274352252483368,0.24812737107276917
168h_6h,2060,B1,NO2,1,3,7.680841372348368e-05,8.24516755528748e-05
168h_6h,2060,B1,NO2,1,4,0.017032776027917862,0.03246660903096199
168h_6h,2060,B1,NO2,1,5,0.004517288412898779,0.056025728583335876
168h_6h,2060,B1,NO2,1,6,0.022561000660061836,0.02115226350724697
168h_6h,2060,B1,NO2,2,1,0.006329407449811697,0.05411456897854805
168h_6h,2060,B1,NO2,2,2,0.001450546900741756,0.0016294679371640086
168h_6h,2060,B1,NO2,2,3,0.01013381127268076,0.007608943618834019
168h_6h,2060,B1,NO2,2,4,0.009127553552389145,0.012877508997917175
168h_6h,2060,B1,NO2,2,5,0.08134417235851288,0.19976793229579926
168h_6h,2060,B1,NO2,2,6,0.008021925576031208,0.008818358182907104
168h_6h,2060,B1,NO2,3,1,0.009116539731621742,0.07016589492559433
168h_6h,2060,B1,NO2,3,2,0.0006086332723498344,0.0007048924453556538
168h_6h,2060,B1,NO2,3,3,0.003945490345358849,0.002815182553604245
168h_6h,2060,B1,NO2,3,4,0.007784371729940176,0.013080893084406853
168h_6h,2060,B1,NO2,3,5,0.026294445618987083,0.12314733117818832
168h_6h,2060,B1,NO2,3,6,0.006341117899864912,0.00712412316352129
168h_6h,2060,B1,NO2,6,1,0.04159296676516533,0.16706052422523499
168h_6h,2060,B1,NO2,6,2,0.0033931315410882235,0.015048311091959476
168h_6h,2060,B1,NO2,6,3,0.0014979520346969366,0.001919339643791318
168h_6h,2060,B1,NO2,6,4,0.009339592419564724,0.015599043108522892
168h_6h,2060,B1,NO2,6,5,0.02067045122385025,0.10240819305181503
168h_6h,2060,B1,NO2,6,6,0.005602142307907343,0.007154339458793402
168h_6h,2060,B1,NO2,12,1,0.04373819753527641,0.17320987582206726
168h_6h,2060,B1,NO2,12,2,0.0007970567094162107,0.0009185672388412058
168h_6h,2060,B1,NO2,12,3,0.010372190736234188,0.012107431888580322
168h_6h,2060,B1,NO2,12,4,0.008056080900132656,0.012632203288376331
168h_6h,2060,B1,NO2,12,5,0.03710050880908966,0.12777094542980194
168h_6h,2060,B1,NO2,12,6,0.03247040510177612,0.036067742854356766
168h_6h,2060,B1,CO,0,1,7.438497414113954e-05,0.00014146023022476584
168h_6h,2060,B1,CO,0,2,0.0012929837685078382,0.0011408430291339755
168h_6h,2060,B1,CO,0,3,0.004395108669996262,0.004633369855582714
168h_6h,2060,B1,CO,0,4,0.0024655067827552557,0.0027531462255865335
168h_6h,2060,B1,CO,0,5,0.16351434588432312,0.20873823761940002
168h_6h,2060,B1,CO,0,6,0.014103535562753677,0.01762429066002369
168h_6h,2060,B1,CO,1,1,5.706947194994427e-05,0.00012414640514180064
168h_6h,2060,B1,CO,1,2,0.01975318044424057,0.018150461837649345
168h_6h,2060,B1,CO,1,3,0.0006128927343524992,0.0005501674604602158
168h_6h,2060,B1,CO,1,4,0.0017391477013006806,0.0027645640075206757
168h_6h,2060,B1,CO,1,5,0.00041209597839042544,0.001994896912947297
168h_6h,2060,B1,CO,1,6,0.014393474906682968,0.01571509800851345
168h_6h,2060,B1,CO,2,1,3.0066139515838586e-06,3.463913162704557e-05
168h_6h,2060,B1,CO,2,2,0.019653310999274254,0.018599778413772583
168h_6h,2060,B1,CO,2,3,0.08800189197063446,0.07369720935821533
168h_6h,2060,B1,CO,2,4,0.002119044540449977,0.0026636451948434114
168h_6h,2060,B1,CO,2,5,0.03783117234706879,0.08679649233818054
168h_6h,2060,B1,CO,2,6,0.035443615168333054,0.04998857155442238
168h_6h,2060,B1,CO,3,1,4.07600418839138e-06,4.3681375245796517e-05
168h_6h,2060,B1,CO,3,2,0.009457369334995747,0.009639323689043522
168h_6h,2060,B1,CO,3,3,0.03550460562109947,0.027254372835159302
168h_6h,2060,B1,CO,3,4,0.0015101681929081678,0.00209819502197206
168h_6h,2060,B1,CO,3,5,0.0059663280844688416,0.03552897274494171
168h_6h,2060,B1,CO,3,6,0.022991986945271492,0.031148379668593407
168h_6h,2060,B1,CO,6,1,7.930094398034271e-06,5.859749217052013e-05
168h_6h,2060,B1,CO,6,2,0.010970544070005417,0.012674129568040371
168h_6h,2060,B1,CO,6,3,0.013307861983776093,0.017167406156659126
168h_6h,2060,B1,CO,6,4,0.002212774707004428,0.004762439057230949
168h_6h,2060,B1,CO,6,5,0.025003118440508842,0.10930509120225906
168h_6h,2060,B1,CO,6,6,0.018751440569758415,0.032092880457639694
168h_6h,2060,B1,CO,12,1,5.410357061919058e-06,3.955971624236554e-05
168h_6h,2060,B1,CO,12,2,0.021053293719887733,0.03384242206811905
168h_6h,2060,B1,CO,12,3,0.07839763164520264,0.09040515869855881
168h_6h,2060,B1,CO,12,4,0.0016312373336404562,0.0023125773295760155
168h_6h,2060,B1,CO,12,5,0.07239346206188202,0.20230259001255035
168h_6h,2060,B1,CO,12,6,0.14135244488716125,0.18217650055885315
168h_6h,2060,B1,O3,0,1,0.005792662035673857,0.008726324886083603
168h_6h,2060,B1,O3,0,2,5.730161865358241e-05,7.014994480414316e-05
168h_6h,2060,B1,O3,0,3,0.00020938622765243053,0.00027368319570086896
168h_6h,2060,B1,O3,0,4,0.014429322443902493,0.019992902874946594
168h_6h,2060,B1,O3,0,5,0.006822121795266867,0.006152619142085314
168h_6h,2060,B1,O3,0,6,0.0032688770443201065,0.01238009799271822
168h_6h,2060,B1,O3,1,1,0.003448035567998886,0.006345979403704405
168h_6h,2060,B1,O3,1,2,0.023824047297239304,0.04454939067363739
168h_6h,2060,B1,O3,1,3,2.312981268914882e-05,2.6761672415887006e-05
168h_6h,2060,B1,O3,1,4,0.035391099750995636,0.07045876979827881
168h_6h,2060,B1,O3,1,5,2.932364986918401e-05,0.0003337755042593926
168h_6h,2060,B1,O3,1,6,0.17232975363731384,0.2775816023349762
168h_6h,2060,B1,O3,2,1,0.00019861370674334466,0.0021205057855695486
168h_6h,2060,B1,O3,2,2,0.00037779854028485715,0.0003991013509221375
168h_6h,2060,B1,O3,2,3,0.0026794353034347296,0.0022938172332942486
168h_6h,2060,B1,O3,2,4,0.013175918720662594,0.018569661304354668
168h_6h,2060,B1,O3,2,5,0.0007632187916897237,0.0016447441885247827
168h_6h,2060,B1,O3,2,6,0.0023641283623874187,0.02009306661784649
168h_6h,2060,B1,O3,3,1,0.00029911738238297403,0.0027435733936727047
168h_6h,2060,B1,O3,3,2,0.0001642511342652142,0.0001857496827142313
168h_6h,2060,B1,O3,3,3,0.0012626615352928638,0.00113029801286757
168h_6h,2060,B1,O3,3,4,0.01149051170796156,0.019487036392092705
168h_6h,2060,B1,O3,3,5,0.00024042943550739437,0.0012990974355489016
168h_6h,2060,B1,O3,3,6,0.0017421962693333626,0.0028763464652001858
168h_6h,2060,B1,O3,6,1,0.0004763075849041343,0.003046843921765685
168h_6h,2060,B1,O3,6,2,0.0006799522088840604,0.0029908157885074615
168h_6h,2060,B1,O3,6,3,0.00042889892938546836,0.0006224574171938002
168h_6h,2060,B1,O3,6,4,0.033180270344018936,0.06269042938947678
168h_6h,2060,B1,O3,6,5,0.00045219314051792026,0.0021491898223757744
168h_6h,2060,B1,O3,6,6,0.002751923631876707,0.012322057969868183
168h_6h,2060,B1,O3,12,1,0.00032052138703875244,0.002169940620660782
168h_6h,2060,B1,O3,12,2,0.00021548615768551826,0.00022671981423627585
168h_6h,2060,B1,O3,12,3,0.002508046803995967,0.0030957933049649
168h_6h,2060,B1,O3,12,4,0.014125294052064419,0.023902105167508125
168h_6h,2060,B1,O3,12,5,0.0008284448995254934,0.0023658808786422014
168h_6h,2060,B1,O3,12,6,0.0037624132819473743,0.014145027846097946
168h_6h,2060,B1,SO2,0,1,0.07225262373685837,0.20710647106170654
168h_6h,2060,B1,SO2,0,2,0.0016746404580771923,0.0016984924441203475
168h_6h,2060,B1,SO2,0,3,0.0046028862707316875,0.007263651583343744
168h_6h,2060,B1,SO2,0,4,0.2343684434890747,0.2737537920475006
168h_6h,2060,B1,SO2,0,5,0.0010720405261963606,0.0008418796351179481
168h_6h,2060,B1,SO2,0,6,0.00135138223413378,0.0017520791152492166
168h_6h,2060,B1,SO2,1,1,0.03550579026341438,0.13495902717113495
168h_6h,2060,B1,SO2,1,2,0.023117808625102043,0.02918117865920067
168h_6h,2060,B1,SO2,1,3,0.0006729573360644281,0.0010802989127114415
168h_6h,2060,B1,SO2,1,4,0.022377267479896545,0.032270800322294235
168h_6h,2060,B1,SO2,1,5,6.561571808560984e-06,7.825055945431814e-05
168h_6h,2060,B1,SO2,1,6,0.017007775604724884,0.019240066409111023
168h_6h,2060,B1,SO2,2,1,0.002475333632901311,0.036043550819158554
168h_6h,2060,B1,SO2,2,2,0.023934846743941307,0.025050373747944832
168h_6h,2060,B1,SO2,2,3,0.10106559842824936,0.11504808813333511
168h_6h,2060,B1,SO2,2,4,0.11892401427030563,0.13447138667106628
168h_6h,2060,B1,SO2,2,5,0.00023078607046045363,0.000505356234498322
168h_6h,2060,B1,SO2,2,6,0.001211947062984109,0.0015582835767418146
168h_6h,2060,B1,SO2,3,1,0.0026312721893191338,0.03779697045683861
168h_6h,2060,B1,SO2,3,2,0.011008909903466702,0.012134275399148464
168h_6h,2060,B1,SO2,3,3,0.19153013825416565,0.302386999130249
