variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters,learning_rate_retry,note,infeasible_reason,device_name,batch_size,history,horizon,result_dir,smoke,city,station_id,independent_recomputed
center_lstm_default,center_lstm,2048,completed,17,0.472257524728775,4.241537102003349,0.0122373609920032,test,41806,41806,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.31797918677330017,0.5638964326658754,0.3353896141052246,41.99612045288086,24.978099822998047,34.35860061645508,[9],"{""hidden_size"": 100}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
center_lstm_default,center_lstm,2049,completed,12,0.4702668488025665,3.537088999000844,0.0123465409997152,test,41806,41806,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.3130352199077606,0.5594955048146147,0.33259180188179016,41.66836166381836,24.769733428955078,34.19578552246094,[9],"{""hidden_size"": 100}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
center_tcn_default,center_tcn,2047,completed,36,0.550361156463623,238.6853623729985,0.2865112670115195,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.3775545060634613,0.6144546411765976,0.39838507771492004,45.76144027709961,29.669679641723633,43.09361267089844,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
center_tcn_default,center_tcn,2048,completed,25,0.5670309662818909,196.04737953000583,0.288665016007144,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.3697454333305359,0.6080669645117517,0.38001808524131775,45.28571319580078,28.301801681518555,42.406578063964844,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
center_tcn_default,center_tcn,2049,completed,38,0.5507584810256958,237.641407787989,0.2883206789992982,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.38159483671188354,0.6177336292544575,0.409206360578537,46.00564193725586,30.475597381591797,45.00605010986328,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,7,1.197044014930725,3.7162316539906897,0.0138188090058974,test,19596,19593,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.7499120831489563,0.8659746434792166,0.6790559887886047,64.49336242675781,50.57261657714844,67.5404052734375,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,16,1.2664361000061035,5.843996334006079,0.0140185079944785,test,19596,19593,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.767589271068573,0.8761217216052647,0.7256916761398315,65.24906158447266,54.04580307006836,69.07623291015625,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,4,0.7823495268821716,3.121420465002302,0.0137705800007097,test,19596,19593,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.46790191531181335,0.6840335630009783,0.5314528942108154,50.94331741333008,39.57988739013672,59.289405822753906,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,6,1.0392221212387085,3.4494729569996707,0.013794760001474,test,19212,19209,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,1.101619839668274,1.049580792349152,0.7573192715644836,78.16740417480469,56.401268005371094,69.63005828857422,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,15,0.5751596093177795,5.611150459997589,0.013894458010327,test,19212,19209,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.6330036520957947,0.7956152663792938,0.4945527911186218,59.253353118896484,36.831764221191406,50.94155502319336,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,10,0.9571555852890016,4.582115319004515,0.0138364089943934,test,19212,19209,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,1.2149983644485474,1.1022696423509755,0.698429524898529,82.0914077758789,52.01545715332031,64.17687225341797,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2047,completed,25,0.489712655544281,118.93833204299152,0.1961238130024867,test,18989,18986,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.3216910660266876,0.5671781607455347,0.32555729150772095,42.24052810668945,24.24584197998047,34.277889251708984,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2048,completed,11,0.4897125959396362,68.16866825400211,0.1962756339926272,test,18989,18986,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.3149632513523102,0.561215868763803,0.3237454295158386,41.79648208618164,24.11090087890625,35.7977294921875,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2049,completed,21,0.4872266352176666,103.7156727900001,0.1964420200092718,test,18989,18986,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.3269042372703552,0.5717553998611252,0.3249890208244324,42.5814208984375,24.203516006469727,34.698081970214844,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,15,0.4938658475875854,28.860842261987276,0.0610259949899045,test,18965,18962,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.3154362738132477,0.5616371371386045,0.3217115104198456,41.827857971191406,23.95942497253418,33.92326736450195,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,17,0.4866591691970825,30.830361878994157,0.0612718229967867,test,18965,18962,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.3338637053966522,0.5778094023089727,0.33023756742477417,43.03228759765625,24.59440803527832,34.798221588134766,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,25,0.4872100055217743,40.61246399299125,0.0623704299941891,test,18965,18962,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.3296934962272644,0.5741894253878805,0.32825738191604614,42.7626953125,24.44693374633789,34.26296615600586,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 48, ""stride"": 2}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
multi_gru_default,multi_gru,2047,completed,12,0.4170781970024109,5.468545727999299,0.0171738909994019,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.27077025175094604,0.5203558895130774,0.31319305300712585,38.75344467163086,23.325016021728516,34.877384185791016,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
multi_gru_default,multi_gru,2048,completed,10,0.4114465713500976,4.910775673997705,0.0173120099934749,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.282042533159256,0.531076767670415,0.31338584423065186,39.5518798828125,23.339372634887695,33.611412048339844,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
multi_gru_default,multi_gru,2049,completed,9,0.4199181497097015,4.636224999005208,0.0170978719979757,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.269443154335022,0.5190791407242463,0.3068692684173584,38.65835952758789,22.854053497314453,33.254302978515625,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
center_gru_default,center_gru,2047,completed,20,0.8083783984184265,7.919290826990618,0.0225704490003408,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.4565553367137909,0.6756887868788344,0.432308167219162,50.289676666259766,32.17551803588867,44.26776885986328,[9],"{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_gru_default,center_gru,2048,completed,27,0.7949079871177673,9.03487241800758,0.0227595180040225,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.45134636759757996,0.6718231669104452,0.43069735169410706,50.00196838378906,32.05562973022461,44.293128967285156,[9],"{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_gru_default,center_gru,2049,completed,29,0.8023869395256042,8.867056625997066,0.0225742900074692,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2049.npz,0.45227140188217163,0.6725112652455508,0.42901331186294556,50.053184509277344,31.93029022216797,43.84986877441406,[9],"{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_lstm_default,center_lstm,2047,completed,25,0.7401872873306274,6.398760944997775,0.0172341569996206,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.5325151681900024,0.7297363689648492,0.47155648469924927,54.31229019165039,35.0966682434082,47.905941009521484,[9],"{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_lstm_default,center_lstm,2048,completed,15,0.8316313028335571,4.333188035991043,0.0172493269928963,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.48842212557792664,0.6988720380569869,0.4596143662929535,52.015140533447266,34.20784378051758,47.29442596435547,[9],"{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_lstm_default,center_lstm,2049,completed,13,0.8156651854515076,4.087995006004348,0.0172833570104558,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.4943258762359619,0.7030831218539967,0.46343472599983215,52.32856750488281,34.492183685302734,47.45772933959961,[9],"{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_tcn_default,center_tcn,2047,completed,29,0.9043001532554626,212.5183234599972,0.6647221419989364,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.6032536625862122,0.7766940598370842,0.5202133059501648,57.80722427368164,38.71805953979492,53.87815856933594,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_tcn_default,center_tcn,2048,completed,30,0.9438945055007936,209.73274926700103,0.32521553200786,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.6076213121414185,0.7795006812963144,0.5275858640670776,58.01611328125,39.26677703857422,54.724700927734375,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_tcn_default,center_tcn,2049,completed,30,0.9174270033836364,209.5840382250026,0.3235864099988248,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.5702412724494934,0.7551432132049479,0.5154626369476318,56.20325469970703,38.36447525024414,53.32829284667969,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,3,0.9632190465927124,3.326414092007326,0.0278855340002337,test,24402,24399,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.5261685848236084,0.7253747892114865,0.53465336561203,53.9876708984375,39.79279327392578,57.39286422729492,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,6,1.1065250635147097,4.076778145987191,0.016029045000323,test,24402,24399,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.7255272269248962,0.851778860341636,0.6498802304267883,63.39557647705078,48.368812561035156,64.56648254394531,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,2,1.1075550317764282,2.718050173003576,0.0158314559957943,test,24402,24399,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.629440188407898,0.7933726667890052,0.547288715839386,59.04856872558594,40.733211517333984,67.35031127929688,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,23,1.204533338546753,10.111283859994728,0.0263400019903201,test,24018,24015,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,0.7691496014595032,0.8770117453372578,0.6698498725891113,65.27359771728516,49.8551025390625,66.88202667236328,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,6,1.007354736328125,4.082476071998826,0.0158356750034727,test,24018,24015,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.956255316734314,0.9778830792760012,0.6713894605636597,72.78117370605469,49.969688415527344,61.07579040527344,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,11,1.1702792644500732,5.754314407997299,0.0158836769987829,test,24018,24015,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,2.202390193939209,1.484045212902629,0.8738972544670105,110.45344543457031,65.04180145263672,71.4544677734375,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2047,completed,28,0.8033044338226318,176.27807145898987,0.2965456490055658,test,23795,23792,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.5134267807006836,0.7165380525140892,0.45360738039016724,53.32997512817383,33.760765075683594,46.17662048339844,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2048,completed,29,0.7936092019081116,175.7059527879901,0.2963172890013084,test,23795,23792,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.567852795124054,0.7535600806332923,0.4706650674343109,56.085426330566406,35.03031539916992,46.11582565307617,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2049,completed,23,0.7967789769172668,169.99248950499168,0.2954240739927627,test,23795,23792,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.5529589056968689,0.7436120666697582,0.4689205288887024,55.34502029418945,34.90047836303711,46.550697326660156,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,20,0.8110122680664062,49.14145231500152,0.0901137070031836,test,23771,23768,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.5178558826446533,0.7196220415222517,0.4551127254962921,53.55950927734375,33.872802734375,45.97419357299805,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,17,0.7919049859046936,42.8765614030126,0.0901717880042269,test,23771,23768,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.5348615050315857,0.7313422625772324,0.4578094184398651,54.43180847167969,34.07350540161133,45.771183013916016,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,14,0.8017348647117615,37.10450470198703,0.0901038589945528,test,23771,23768,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.5374144911766052,0.7330855960777058,0.46262773871421814,54.56156539916992,34.4321174621582,46.375526428222656,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
multi_gru_default,multi_gru,2047,completed,12,0.7401566505432129,5.481530845994712,0.0241955090023111,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.49664807319641113,0.704732625324251,0.4568094313144684,52.45132827758789,33.999080657958984,47.61870574951172,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
multi_gru_default,multi_gru,2048,completed,12,0.7322834730148315,5.390891647999524,0.0227064210048411,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.46098676323890686,0.6789600601205544,0.43835553526878357,50.53314971923828,32.625606536865234,45.75844955444336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
multi_gru_default,multi_gru,2049,completed,12,0.7666542530059814,5.510528831000556,0.0230544850055594,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.4751894772052765,0.6893398851113117,0.44781509041786194,51.30569076538086,33.329654693603516,46.257972717285156,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
center_gru_default,center_gru,2047,completed,30,0.1012260541319847,9.133716559997993,0.0231167140009347,test,31001,31001,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.08159365504980087,0.28564603104156877,0.13482391834259033,21.263334274291992,10.036219596862793,16.11370277404785,[9],"{""hidden_size"": 100}",,,,,,72,1,experiments/results/baselines/beijing/72h_1h,False,beijing,,True
center_gru_default,center_gru,2048,completed,30,0.1007942259311676,8.873808767995797,0.0228240080032264,test,31001,31001,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.08228477835655212,0.2868532348720372,0.1341920793056488,21.35319709777832,9.989184379577637,16.269393920898438,[9],"{""hidden_size"": 100}",,,,,,72,1,experiments/results/baselines/beijing/72h_1h,False,beijing,,True
