station_id,lag_hours,fold,train_samples,valid_samples,baseline_rmse_ugm3,augmented_rmse_ugm3,rmse_improvement_percent
1009,12,4,4915,600,15.673044308639575,15.654272197000056,0.11977323147852838
1009,12,5,5515,600,22.885707965796787,22.8548615358365,0.13478468748438494
1010,0,1,3115,600,12.025651708767555,12.067233794678826,-0.3457782323843181
1010,0,2,3715,600,17.852062263486463,17.84704977215167,0.028077940020657728
1010,0,3,4315,600,16.122712911692496,16.034103431978295,0.5495941049098473
1010,0,4,4915,600,15.673044308639575,15.528064950112883,0.9250235989365128
1010,0,5,5515,600,22.885707965796787,22.66622537337562,0.9590378097509039
1010,1,1,3115,600,12.025651708767555,12.051565740378829,-0.2154896236715441
1010,1,2,3715,600,17.852062263486463,18.06149451743062,-1.1731544000522445
1010,1,3,4315,600,16.122712911692496,16.122533508694495,0.001112734556417914
1010,1,4,4915,600,15.673044308639575,15.626633382381378,0.2961194095049781
1010,1,5,5515,600,22.885707965796787,22.862373587382812,0.10196048314890623
1010,2,1,3115,600,12.025651708767555,12.062628514047535,-0.30748275582455026
1010,2,2,3715,600,17.852062263486463,18.123631941661444,-1.521223005873293
1010,2,3,4315,600,16.122712911692496,16.159218209348914,-0.22642155731709582
1010,2,4,4915,600,15.673044308639575,15.657103902332256,0.10170587151681829
1010,2,5,5515,600,22.885707965796787,22.93342971276786,-0.208522048093927
1010,3,1,3115,600,12.025651708767555,12.070251082005313,-0.370868659078515
1010,3,2,3715,600,17.852062263486463,18.089833936211953,-1.3319003105417901
1010,3,3,4315,600,16.122712911692496,16.130662276769524,-0.049305381300085785
1010,3,4,4915,600,15.673044308639575,15.666184574584603,0.04376771940337412
1010,3,5,5515,600,22.885707965796787,22.94306722719661,-0.25063354599101373
1010,6,1,3115,600,12.025651708767555,12.042898079105948,-0.14341318671169484
1010,6,2,3715,600,17.852062263486463,18.304186637974514,-2.53261706023062
1010,6,3,4315,600,16.122712911692496,16.12167898923156,0.006412831801923997
1010,6,4,4915,600,15.673044308639575,15.671811176794872,0.007867851455147394
1010,6,5,5515,600,22.885707965796787,22.88705001288283,-0.005864127463525679
1010,12,1,3115,600,12.025651708767555,12.031257637253066,-0.04661642147364495
1010,12,2,3715,600,17.852062263486463,17.91591109867009,-0.3576552346796361
1010,12,3,4315,600,16.122712911692496,16.11672007086144,0.03717017640814856
1010,12,4,4915,600,15.673044308639575,15.663461236810855,0.06114365301345718
1010,12,5,5515,600,22.885707965796787,22.87059598501535,0.06603239368440206
1011,0,1,3115,600,12.025651708767555,12.064630956684248,-0.3241341830004455
1011,0,2,3715,600,17.852062263486463,17.807004614048612,0.2523946464717926
1011,0,3,4315,600,16.122712911692496,16.166480066907933,-0.2714627212874141
1011,0,4,4915,600,15.673044308639575,15.492096153454096,1.1545182392276783
1011,0,5,5515,600,22.885707965796787,22.62796519312953,1.1262171703512918
1011,1,1,3115,600,12.025651708767555,12.054376493882977,-0.23886260646048454
1011,1,2,3715,600,17.852062263486463,17.957889618228606,-0.5928018465328558
1011,1,3,4315,600,16.122712911692496,16.206331087153377,-0.5186358891265714
1011,1,4,4915,600,15.673044308639575,15.64561008159489,0.17504083127974063
